1620803,東京都,新宿区,赤城下町,トウキョウト,シンジュクク,アカギシタマチ
1620817,東京都,新宿区,赤城元町,トウキョウト,シンジュクク,アカギモトマチ
1620824,東京都,新宿区,揚場町,トウキョウト,シンジュクク,アゲバチョウ
1620062,東京都,新宿区,市谷加賀町,トウキョウト,シンジュクク,イチガヤカガチョウ
1620856,東京都,新宿区,市谷甲良町,トウキョウト,シンジュクク,イチガヤコウラチョウ
1620842,東京都,新宿区,市谷砂土原町,トウキョウト,シンジュクク,イチガヤサドハラチョウ
1620846,東京都,新宿区,市谷左内町,トウキョウト,シンジュクク,イチガヤサナイチョウ
1620848,東京都,新宿区,市谷鷹匠町,トウキョウト,シンジュクク,イチガヤタカジョウマチ
1620843,東京都,新宿区,市谷田町,トウキョウト,シンジュクク,イチガヤタマチ
1620066,東京都,新宿区,市谷台町,トウキョウト,シンジュクク,イチガヤダイマチ
1620847,東京都,新宿区,市谷長延寺町,トウキョウト,シンジュクク,イチガヤチョウエンジマチ
1620064,東京都,新宿区,市谷仲之町,トウキョウト,シンジュクク,イチガヤナカノチョウ
1620844,東京都,新宿区,市谷八幡町,トウキョウト,シンジュクク,イチガヤハチマンチョウ
1620826,東京都,新宿区,市谷船河原町,トウキョウト,シンジュクク,イチガヤフナガワラマチ
1620845,東京都,新宿区,市谷本村町,トウキョウト,シンジュクク,イチガヤホンムラチョウ
1620063,東京都,新宿区,市谷薬王寺町,トウキョウト,シンジュクク,イチガヤヤクオウジマチ
1620061,東京都,新宿区,市谷柳町,トウキョウト,シンジュクク,イチガヤヤナギチョウ
1620857,東京都,新宿区,市谷山伏町,トウキョウト,シンジュクク,イチガヤヤマブシチョウ
1620832,東京都,新宿区,岩戸町,トウキョウト,シンジュクク,イワトチョウ
1620806,東京都,新宿区,榎町,トウキョウト,シンジュクク,エノキチョウ
1620802,東京都,新宿区,改代町,トウキョウト,シンジュクク,カイタイチョウ
1620823,東京都,新宿区,神楽河岸,トウキョウト,シンジュクク,カグラガシ
1620825,東京都,新宿区,神楽坂,トウキョウト,シンジュクク,カグラザカ
1620054,東京都,新宿区,河田町,トウキョウト,シンジュクク,カワダチョウ
1620044,東京都,新宿区,喜久井町,トウキョウト,シンジュクク,キクイチョウ
1620834,東京都,新宿区,北町,トウキョウト,シンジュクク,キタマチ
1620853,東京都,新宿区,北山伏町,トウキョウト,シンジュクク,キタヤマブシチョウ
1620838,東京都,新宿区,細工町,トウキョウト,シンジュクク,サイクマチ
1620822,東京都,新宿区,下宮比町,トウキョウト,シンジュクク,シモミヤビチョウ
1620816,東京都,新宿区,白銀町,トウキョウト,シンジュクク,シロガネチョウ
1620814,東京都,新宿区,新小川町,トウキョウト,シンジュクク,シンオガワマチ
1620811,東京都,新宿区,水道町,トウキョウト,シンジュクク,スイドウチョウ
1620065,東京都,新宿区,住吉町,トウキョウト,シンジュクク,スミヨシチョウ
1620833,東京都,新宿区,箪笥町,トウキョウト,シンジュクク,タンスマチ
1620818,東京都,新宿区,築地町,トウキョウト,シンジュクク,ツキジマチ
1620821,東京都,新宿区,津久戸町,トウキョウト,シンジュクク,ツクドチョウ
1620815,東京都,新宿区,筑土八幡町,トウキョウト,シンジュクク,ツクドハチマンチョウ
1620808,東京都,新宿区,天神町,トウキョウト,シンジュクク,テンジンチョウ
1620067,東京都,新宿区,富久町,トウキョウト,シンジュクク,トミヒサチョウ
1620052,東京都,新宿区,戸山,トウキョウト,シンジュクク,トヤマ(ソノタ)
